NodeLabel                 	NodeId	  Des1	  Des2	         RelTime	        CI_Lower	        CI_Upper	            Rate
-                         	    75	    34	    35	        0.004567	        0.002245	        0.009289	        0.938787
-                         	    76	    36	    37	        0.003344	        0.001380	        0.008102	        1.042846
-                         	    77	    38	    39	        0.003496	        0.001437	        0.008504	        0.961133
-                         	    78	    76	    77	        0.004129	        0.001864	        0.009144	        1.001156
-                         	    79	    78	    40	        0.004789	        0.002411	        0.009512	        0.920627
-                         	    80	    75	    79	        0.005490	        0.003013	        0.010003	        0.929663
-                         	    81	    74	    80	        0.006865	        0.004053	        0.011628	        0.951217
-                         	    82	    81	    41	        0.007592	        0.004143	        0.013911	        1.000000
[*]                       	    83	    82	    42	               -	               -	               -	               -

Note: [*] indicates members of the outgroup. The Reltime method does not estimate times for outgroup nodes
