gbifID	species	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy	CHELSA_01	CHELSA_02	CHELSA_03	CHELSA_04	CHELSA_05	CHELSA_06	CHELSA_07	CHELSA_08	CHELSA_09	CHELSA_10	CHELSA_11	CHELSA_12	CHELSA_13	CHELSA_14	CHELSA_15	CHELSA_16	CHELSA_17	CHELSA_18	CHELSA_19	MODCF_CloudForestPrediction	MODCF_interannual	MODCF_intraannual	MODCF_meanannual	MODCF_monthlymean_01	MODCF_monthlymean_02	MODCF_monthlymean_03	MODCF_monthlymean_04	MODCF_monthlymean_05	MODCF_monthlymean_06	MODCF_monthlymean_07	MODCF_monthlymean_08	MODCF_monthlymean_09	MODCF_monthlymean_10	MODCF_monthlymean_11	MODCF_monthlymean_12	MODCF_seasonalityconcentration	MODCF_seasonality_theta	MODCF_spatialSD_1deg	elevation	slope
1895143112	jucundum	16.669444	-92.563055	NA	1993	IHNE	CHIP	17220	NA	S. Ochoa G.; N. Ramirez M.	138	79	572	1468	206	67	139	148	118	155	114	1359	262	18	82	748	56	288	66	0.001442	1040	1403	7013	5983	5565	5721	6454	8526	9048	7798	7892	8437	7952	5904	4879	120	2137	1062	2337.529053	2.671951
1895143104	jucundum	16.950833	-92.771389	NA	1987	IHNE	CHIP	3502	NA	L. Gonzalez G.; A. Ruiz R.	164.756012	77	561.310974	1616.478516	231.10051	93.10051	138	174.756012	155.756012	182.756012	137.756012	1894.109985	338.622009	37	70	970.83252	120.344498	336.932983	174.033508	0.002428	1042	1500	7646	5918	5960	6487	6571	8630	9502	9153	9089	9132	8766	6741	5806	127	2227	1035	1891.93042	5.7832
1895143096	jucundum	16.778889	-92.651944	NA	1995	IHNE	CHIP	26086	NA	N. Ramirez M.; M. J. Diaz	133.16983	79	571.45752	1513.71228	199.941071	62.169838	137.771225	143.16983	112.169838	149.941071	108.169838	1297.884033	248.575409	20.457541	78	696.641296	65.37262	271.863098	78.601395	0.00144	1040.851318	1353.241089	7157.579102	6254.48584	5500.580078	5471.217773	6010.168945	7532.775879	9063.323242	8438.066406	8422.140625	8729.554688	8056.729004	6572.904297	5837.067383	120.541756	2320.323486	890.812378	2410.11084	23.417488
1895135859	jucundum	16.791667	-92.590278	NA	1987	IHNE	CHIP	3820	NA	M. Gonzalez E.	120.997421	78.131676	574.031799	1506.777832	187.287643	50.997425	136.677979	131.6754	100.6754	137.6754	96.543724	1568.289673	289.874451	26.058464	77.034142	816.390137	82.563141	328.023193	98.884956	0.00177	1040.210938	1382.358643	6908.480957	5844.097168	5219.029297	5206.6875	6346.312012	8357.654297	8916.738281	7540.109863	7827.261719	8521.603516	7723.831055	6023.670898	5373.776367	120.421944	2201.421875	964.320679	2602.565674	11.754933
1895135853	jucundum	16.745833	-92.696111	NA	1989	IHNE	CHIP	12112	NA	M. Gonzalez E.	125	79	573	1495	192	54	138	135	105	142	101	1591	301	22	82	860	69	324	81	0.001257	990.220947	1466.571045	7199.913086	6710.89502	5466.072754	5300.178711	5072.538574	7000.382324	8777.50293	8656.705078	8735.232422	8728.619141	8488.112305	7342.016113	6117.35498	128.282257	2490.619385	1012.03064	2630.859863	24.837799
1895135805	jucundum	16.758333	-92.491667	NA	1988	IHNE	CHIP	15589	NA	E. Palacios E.; D. E. Breedlove	133.696243	78	571.282837	1503.623901	200.696243	63.60297	137	143.942291	113.566185	150.696243	108.942284	1708.466064	307.936768	30.39879	73.717178	869.666199	96.857056	369.807922	118.424461	0.000859	831.880249	1308.871582	8047.20752	7031.521973	6513.532715	6661.475098	6706.020996	8603.882812	9574.453125	9483.664062	9300.03418	9494.370117	9108.419922	7363.134277	6722.669922	104.293823	2318.452881	908.612	2428.565674	5.692267
1895135749	jucundum	16.675833	-92.488333	NA	1987	IHNE	CHIP	6803	NA	M. Gonzalez E.	142.781387	79	570.218628	1477.344116	210.781387	71.78138	138	152.781387	122.78138	159.781387	118.562759	1658.692505	304.781372	26.78138	76.78138	877.595215	84.344139	356.03241	101.562759	0.001458	929.119141	1407.86438	7788.254883	6765.092285	6181.930664	6135.011719	6171.288574	8315.28418	9392.22168	9186.262695	9299.28418	9382.729492	8842.745117	7368.708984	6417.392578	116.052101	2357.8479	995.187073	2299.409668	3.140788
1893697758	jucundum	16.95083	-92.77139	490	1987	INECOL	IEB	21357	NA	L. Gonzalez G.	164.750626	77	561.312317	1616.469727	231.094452	93.094444	138	174.750626	155.750626	182.750626	137.750626	1894.123413	338.624695	37	70	970.84259	120.343826	336.937042	174.031479	0.001188	938.463135	1364.34436	7424.494629	6449.077637	5681.499512	5612.094238	5879.810547	8046.778809	9018.527344	9010.485352	8394.354492	8829.082031	8565.102539	7229.797363	6377.146973	116.401276	2375.183105	839.019836	1891.965332	5.782074
1893424710	jucundum	16.825	-92.591667	NA	1964	CAS	CAS-BOT	5862	NA	D. E. Breedlove	121.711861	78	574.131165	1521.438354	187.711868	51.569458	136	132.526733	100.711861	138.669128	96.711861	1552.492798	285.205444	29.205103	73.814865	811.2547	92.846123	315.533508	111.680954	0.000859	1047.779297	1440.004028	6998.187012	6305.570312	5200.118164	5328.548828	5145.354004	7201.006348	8762.196289	8654.573242	8274.1875	8680.676758	7953.305176	6680.666992	5793.155762	130.262299	2391.849854	947.026733	2674.260986	18.253769
1893424676	jucundum	16.841667	-92.725	NA	1964	CAS	CAS-BOT	5863	NA	D. E. Breedlove	138.077133	78	569.628784	1545.969604	204.705933	67.633186	137.497711	148.705933	129.705933	155.633179	112.705933	1746.650635	318.249268	30.927252	76.701546	923.921448	93.655243	338.553986	118.402214	0.000607	963.166931	1446.177368	7481.661621	6100.660156	6046.967285	5976.689941	5994.001465	8411.688477	9365.725586	9050.628906	8663.114258	8923.424805	8603.795898	6661.527344	5985.440918	122.424736	2272.903076	1005.849487	2360.375732	6.688936
1893424610	jucundum	16.791667	-92.458333	NA	1967	CAS	CAS-BOT	16965	NA	A. Shilom T.	145.201767	78	568.402832	1528.267822	212.020782	75.201767	137	155.24263	124.242638	162.24263	120.201767	1747.979126	315.583832	37.778149	67.432045	891.117615	121.124252	358.010803	148.74472	0.001349	940.453552	1323.436035	7734.912598	6832.831543	6098.075195	6247.709473	6296.946777	8461.401367	9482.592773	9080.510742	8794.832031	9180.087891	8705.889648	7174.430664	6461.063477	108	2315.343262	964.418579	2199.885254	15.517162
1426208137	jucundum	16.913889	-92.692222	NA	1995	CAS	BOT-BC	366586	530	"Mejia E., Hector"	168.382523	78	560.794678	1606.713745	235.421799	97.339859	138.559998	178.382523	159.861801	186.421799	141.861801	1541.847534	296.383057	33.397335	67.960724	814.792358	105.23468	283.74234	147.64003	0.000812	808	1286	8107	7020	6476	6830	6926	8721	9628	9563	9298	9528	9065	7405	6819	103	2295	901	1823.973877	16.085114
1426183064	jucundum	16.786389	-92.718611	NA	1993	CAS	BOT-BC	366562	190	"de J. Ruiz D., M.;  Chakil Chij, Domingo Lunes; Ballinas, Sergio"	141	79	569	1526	208	69	138	151	120	158	115	1374	259	21	81	739	66	279	77	0.001703	912	1390	7729	6839	6015	6092	6248	8288	9435	9134	9056	9371	8713	7124	6436	115	2339	990	2279.657959	4.242201
1426180913	jucundum	16.846389	-92.675833	NA	1993	CAS	BOT-BC	366535	45	"de J. Ruiz D., M.; Santiz Gomez, Miguel"	146.170395	78	566.957397	1554.085205	213.170395	75.170395	138	157.127792	138.170395	164.170395	121.170395	1668.553833	313	33	73	892.085205	100	319.212982	126	0.000991	1054.280884	1301.095947	6923.746582	5835.76709	5381.626465	5433.862793	6460.685059	8389.613281	8833.445312	7695.120117	7652.161133	8335.150391	7607.188477	6167.78418	5293.229492	114.67466	2166.626709	1032.023926	2177.237305	14.183059
1426151141	jucundum	16.846389	-92.675833	NA	1993	CAS	BOT-BC	366537	78	"de J. Ruiz D., M.; de la Cruz Gomez, Manuel"	146.170395	78	566.957397	1554.085205	213.170395	75.170395	138	157.127792	138.170395	164.170395	121.170395	1668.553833	313	33	73	892.085205	100	319.212982	126	0.000991	1054.280884	1301.095947	6923.746582	5835.76709	5381.626465	5433.862793	6460.685059	8389.613281	8833.445312	7695.120117	7652.161133	8335.150391	7607.188477	6167.78418	5293.229492	114.67466	2166.626709	1032.023926	2177.237305	14.183059
1426150041	jucundum	16.828333	-92.715	NA	1993	CAS	BOT-BC	366536	9	"de J. Ruiz D., M.; Patixtan Patixtan, Miguel; de Jong, Ben  H. J."	134.772003	78	570.114014	1537.430054	201.250031	63.772003	137.410873	145.136032	126.250038	152.136032	109.772003	1703.057617	315.114014	29.886002	77.113998	909.982605	90.929932	332.685699	112.086288	0.000607	981.811523	1387.708618	7376.407715	6564.592773	5638.907227	5540.76123	5871.388672	7803.610352	9037.745117	8724.404297	8621.740234	8998.008789	8501.725586	7076.441406	6135.211914	119.701469	2383.272949	815.024597	2435.202148	8.052289
1426148162	jucundum	16.67	-92.535278	NA	1994	CAS	BOT-BC	366574	10	"Martinez Ico, M.; Rosado-Enriquez, O.; Castanada-Ocana, H.; Santis-Ruiz, C."	132.492508	79	572.492493	1467.030029	200.492508	62.492504	138	142.492508	113	149.492508	108.492508	1683.940063	315.014984	24	79.507492	905.015015	75.492508	362.985016	90.477516	0.001485	848.369019	1691.69043	7925.333008	6265.697754	5781.262695	6101.85498	5827.905762	8522.348633	9641.080078	9731.583008	9721.063477	9614.750977	9401.078125	7812.515625	6682.145508	139.462906	2393.469971	1041.873047	2510.532227	7.62288
1426129873	jucundum	16.778889	-92.651944	NA	1995	CAS	BOT-BC	366587	638	"Ramirez Marcial, N.; Diaz-Gomez, M. J."	133.16983	79	571.45752	1513.71228	199.941071	62.169838	137.771225	143.16983	112.169838	149.941071	108.169838	1297.884033	248.575409	20.457541	78	696.641296	65.37262	271.863098	78.601395	0.00144	1040.851318	1353.241089	7157.579102	6254.48584	5500.580078	5471.217773	6010.168945	7532.775879	9063.323242	8438.066406	8422.140625	8729.554688	8056.729004	6572.904297	5837.067383	120.541756	2320.323486	890.812378	2410.11084	23.417488
1426107854	jucundum	16.816667	-92.458056	NA	1995	CAS	BOT-BC	366561	313	"Mejia E., Hector; Luna, G. Alfonso"	157.284363	78	565.213623	1548.759766	224.381393	87.284363	137.651962	167.284363	149.284363	175.284363	132.284363	1714.155029	313.478882	39.176216	66.554932	874.735229	120.638504	339.072601	157.43161	0.000944	1074.243164	1542.013794	7638.183594	5959.036621	5838.84375	6303.312012	6585.655762	8588.962891	9491.251953	9255.591797	9039.169922	9210.165039	8822.669922	6891.467773	5677.027344	131.88533	2242.633057	1027.183472	2047.162231	6.839508
1426103589	jucundum	16.733611	-92.813889	NA	1994	CAS	BOT-BC	366558	550	"Ramirez Marcial, N.; Chame O., A.; Gutierrez G., M. J."	155.917023	79	565.616577	1518.083008	223.917023	83.917023	140	165.533615	135.533615	173.533615	130.917023	1296.462158	278.098724	16.233192	83.766808	761.363403	52.31617	253.165955	63.549362	0.000686	1075.17981	1124.486206	6852.324219	6197.876953	5280.154785	5260.631836	5784.100098	7461.998535	8610.046875	7821.375488	7593.731445	7677.892578	7723.566895	6897.894531	5915.089844	99.290421	2342.278076	694.666321	1991.437378	9.837382
1426065060	jucundum	16.8225	-92.504167	NA	1994	CAS	BOT-BC	366560	388	"Chame, A.; Luna, A."	154	78	566	1549	221	84	138	164	146	172	128	1705	300	36	70	863	114	347	140	0.001475	809.945679	1285.141602	8104.367676	7002.431641	6483.382324	6834.062988	6932.008789	8720.65625	9628.629883	9552.355469	9301.205078	9516.154297	9064.713867	7405	6807.268555	103	2293.397705	901.400574	2066.304688	28.961981
1426060621	jucundum	16.7525	-92.695	NA	1993	CAS	BOT-BC	366538	62	"de J. Ruiz D., M.; Jimenez Perez, Agustin"	134.731567	79	571.230652	1504.731567	201.731567	63.731564	138	144.731567	113.846878	151.731567	109.846878	1496.338379	282.42157	21.115313	81.115311	803.380005	67.230621	307.190948	80.115311	0.001277	1054.280884	1301.095947	6923.746582	5835.76709	5381.626465	5433.862793	6460.685059	8389.613281	8833.445312	7695.120117	7652.161133	8335.150391	7607.188477	6167.78418	5293.229492	114.67466	2166.626709	1032.023926	2425.823486	23.564198
1424522291	jucundum	16.80704	-92.32196	NA	2016	YPM	YU	YU.254694	3188	"Patrick Sweeney, Michael Donoghue, Erika Edwards, Deren Eaton, Ivalu Cacho"	161.167587	77	563.049744	1549.11792	228.484344	91.484344	136.316757	171.484344	153.167587	179.167587	136.167587	1972.018433	345.633514	46.316757	64	973.217285	146.950272	392.950287	190.950272	0.001277	1040.851318	1353.241089	7157.579102	6254.48584	5500.580078	5471.217773	6010.168945	7532.775879	9063.323242	8438.066406	8422.140625	8729.554688	8056.729004	6572.904297	5837.067383	120.541756	2320.323486	890.812378	1905.220581	35.022064
1421402151	jucundum	16.827778	-92.714722	NA	1993	CICY	CICY	23824	NA	M. de J. Ruiz-Diaz; M. Patixtan; B.H.J. de Jong	134.523224	78	570.238403	1536.808105	201.028671	63.523224	137.350647	144.790283	126.028671	151.790283	109.523224	1702.599976	315.238373	29.761612	77.238388	910.023254	90.750725	332.911011	111.612213	0.001337	978.371704	1506.162964	7256.42627	6592.141113	5322.62793	5381.246582	5246.975586	7449.296875	9019.825195	8850.694336	8881.192383	8721.666992	8297.932617	7315.428223	5998.338379	131.462723	2421.804688	1032.858154	2438.892822	9.124714
1419230755	jucundum	16.67	-92.535278	NA	1994	UACh	CHAP	37102	NA	M. Martinez I.; O. Enriquez R.; H. Castaneda O.; C. Santis R.	132.492508	79	572.492493	1467.030029	200.492508	62.492504	138	142.492508	113	149.492508	108.492508	1683.940063	315.014984	24	79.507492	905.015015	75.492508	362.985016	90.477516	0.001485	848.369019	1691.69043	7925.333008	6265.697754	5781.262695	6101.85498	5827.905762	8522.348633	9641.080078	9731.583008	9721.063477	9614.750977	9401.078125	7812.515625	6682.145508	139.462906	2393.469971	1041.873047	2510.532227	7.62288
1419221598	jucundum	16.758333	-92.491667	NA	1988	UACh	CHAP	48651	NA	E. Palacios E.; D.E. Breedlove	133.696243	78	571.282837	1503.623901	200.696243	63.60297	137	143.942291	113.566185	150.696243	108.942284	1708.466064	307.936768	30.39879	73.717178	869.666199	96.857056	369.807922	118.424461	0.000859	831.880249	1308.871582	8047.20752	7031.521973	6513.532715	6661.475098	6706.020996	8603.882812	9574.453125	9483.664062	9300.03418	9494.370117	9108.419922	7363.134277	6722.669922	104.293823	2318.452881	908.612	2428.565674	5.692267
1260497105	jucundum	16.976945	-92.815278	NA	1972	MO	MO	3113952	Breedlove s.n.	Dennis E. Breedlove	144.204315	77	564.897827	1608.102173	210.204315	73.204315	137	155.204315	135.204315	162.204315	118.204315	2034.876221	352.306488	42	69	1020.306458	138	369.284882	194	0.000882	790.790283	1188.448486	8568.928711	6605.532227	6945.035645	7437.567871	8961.477539	9603.039062	9634.919922	9392.599609	9480.40625	9769.09668	9520.165039	7996.222656	7479.390625	86.696777	2188.851562	1046.545166	2465.623779	15.282797
1259701610	jucundum	16.7	-92.69	NA	1971	MO	MO	2392564	Breedlove 22988	Dennis E. Breedlove	148.664673	79	568.111755	1491.558838	216.664673	76.776443	139.888229	157.776443	128.664673	165.776443	123.776443	1180.389282	232.45311	13.223555	85	658.25354	41.670666	245.56488	49.670666	0.000587	1123.668579	1215.923828	6486.644531	5605.909668	4866.895508	5150.906738	5479.328613	7177.244141	8468.867188	7878.506348	7283.067871	7452.536133	7167.669922	6007.952148	5298.937988	117.581093	2245.087402	817.131165	2191.713867	15.476917
1259701174	jucundum	16.9	-92.75	NA	1988	MO	MO	2392202	Gonzalez Gonzalez 611	Lorenzo Gonzalez G.	160.898483	78	563	1595.644653	227.898483	89.898483	138	170.949234	151.949234	178.898483	134.898483	1778	322	33	73.050758	929.050781	104	331.101532	140.847717	0.001334	1042.679443	1381.401367	7203.890625	5840.174316	5692.222168	5706.77002	6278.141602	8299.167969	9046.586914	8612.603516	8231.313477	8606.111328	8142.111816	6382.59375	5608.937012	122.514961	2223.566895	995.766846	1944.365845	18.093729
1259667394	jucundum	17.123056	-92.8725	NA	1981	MO	MO	2361171	Breedlove 55150	Dennis E. Breedlove|Gerrit Davidse	174	76	552	1693	240	103	137	185	164	192	146	1740	291	48	56	816	164	284	240	0.000819	1042.679443	1381.401367	7203.890625	5840.174316	5692.222168	5706.77002	6278.141602	8299.167969	9046.586914	8612.603516	8231.313477	8606.111328	8142.111816	6382.59375	5608.937012	122.514961	2223.566895	995.766846	1667.532837	12.249737
1259665937	jucundum	16.74	-92.38	NA	1976	MO	MO	2359733	Breedlove 41346	Dennis E. Breedlove	151.478973	78	566.760498	1513.197388	219.239487	81.478973	137	161.478973	131.239487	169.239487	126.478973	1485.087646	265.634338	29.478971	70.760513	748.142517	94.676399	320.394867	117.155373	0.000991	1042.679443	1381.401367	7203.890625	5840.174316	5692.222168	5706.77002	6278.141602	8299.167969	9046.586914	8612.603516	8231.313477	8606.111328	8142.111816	6382.59375	5608.937012	122.514961	2223.566895	995.766846	2097.15918	6.632667
1259448439	jucundum	16.75	-92.61666	NA	1986	MO	MO	2162403	Ton 9745	Alush Shilom Ton|Maria Concepcion Martinez de Lopez	145.226318	79	568.571289	1510.949829	212.785492	74.138794	138.646698	155.138794	124.7855	162.226318	120.138794	1113.479736	211.789749	16.305485	79.440819	598.479858	51.828934	235.626785	62.348408	0.000927	1024.200195	1459.097656	7606.015137	5960.689941	6064.430664	6470.977051	6525.30957	8547.075195	9485.942383	8946.136719	8987.405273	9123.709961	8696.925781	6690.154785	5773.603516	123.298973	2226.671143	1037.373779	2196.519531	24.651258
1259446963	jucundum	16.75	-92.61666	NA	1986	MO	MO	2161058	Ton 9656	Alush Shilom Ton|Maria Concepcion Martinez de Lopez	145.226318	79	568.571289	1510.949829	212.785492	74.138794	138.646698	155.138794	124.7855	162.226318	120.138794	1113.479736	211.789749	16.305485	79.440819	598.479858	51.828934	235.626785	62.348408	0.000927	1024.200195	1459.097656	7606.015137	5960.689941	6064.430664	6470.977051	6525.30957	8547.075195	9485.942383	8946.136719	8987.405273	9123.709961	8696.925781	6690.154785	5773.603516	123.298973	2226.671143	1037.373779	2196.519531	24.651258
1259446491	jucundum	16.75	-92.61666	NA	1986	MO	MO	2160618	Ton 9861	Alush Shilom Ton|Maria Concepcion Martinez de Lopez	145.226318	79	568.571289	1510.949829	212.785492	74.138794	138.646698	155.138794	124.7855	162.226318	120.138794	1113.479736	211.789749	16.305485	79.440819	598.479858	51.828934	235.626785	62.348408	0.000927	1024.200195	1459.097656	7606.015137	5960.689941	6064.430664	6470.977051	6525.30957	8547.075195	9485.942383	8946.136719	8987.405273	9123.709961	8696.925781	6690.154785	5773.603516	123.298973	2226.671143	1037.373779	2196.519531	24.651258
1258717077	jucundum	16.742222	-92.691389	NA	1971	MO	MO	1493532	Breedlove 23011	Dennis E. Breedlove	126.188538	79	573	1493.673096	193.070801	55.070801	138	136.070801	105.769295	142.769302	101.351639	1631.755005	312.917847	21.580761	82.419243	878.231934	68.043785	334.242462	80.345284	0.002335	1000.309631	1086.620605	7096.274414	7483.825195	6166.924805	5365.338867	4826.900391	6987.76416	8113.136719	7879.344238	8013.552246	7557.654297	7973.132812	7620.513672	7166.826172	82.344849	2692.274414	855.310303	2665.826172	27.13113
1258568405	jucundum	16.73	-92.68	NA	1984	MO	MO	1349231	Mendez Giron 7985	Alonso Mendez Giron	140	79	570	1499	207	68	139	149	119	157	115	1578	303	20	84	854	63	324	74	0.001675	1000.309631	1086.620605	7096.274414	7483.825195	6166.924805	5365.338867	4826.900391	6987.76416	8113.136719	7879.344238	8013.552246	7557.654297	7973.132812	7620.513672	7166.826172	82.344849	2692.274414	855.310303	2374.462158	12.239567
1146738224	jucundum	17.15319	-92.889433	NA	2015	YPM	YU	YU.101681	3107	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	172.12941	75	550	1704.388184	238.12941	101.258812	137	183.12941	179.12941	190.25882	144.25882	1935.294556	318.705933	55.741188	54	891.988403	187.223557	304.447113	287.447113	0.00111	1058.163208	1518.504761	7563.652832	6030.193359	5880.842285	6389.925293	6543.623047	8658.020508	9517.84668	8982.826172	8812.732422	9256.211914	8620.286133	6549.771484	5524.791992	128.232651	2208.985107	1023.821777	1690.945679	3.499825
1146731547	jucundum	16.76847	-92.73549	150	2015	YPM	YU	YU.101643	3068	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Ivalu Cacho"	146.411758	79	567.263428	1522.864868	213.592941	74.592949	139	155.964584	125.592949	163.493988	121.411758	1162.979126	225.806976	16.18119	81.81881	643.335327	51.089703	234.091248	60.181961	0.00111	976.542908	1438.640503	6767.416992	5641.89502	5053.343262	4975.045898	5269.708496	7513.228027	8545.714844	8262.017578	8008.121094	8195.402344	7888.022461	6588.840332	5265.416016	135.668625	2337.457031	1049.874268	2146.523193	10.076221
1146731543	jucundum	16.819088	-92.580442	NA	2015	YPM	YU	YU.101664	3090	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	113.638313	78	575.658325	1510.771851	179.638306	43.638309	136	124.591927	92.638313	130.502563	89.207245	1720.576538	308.308075	32.180843	73.431068	886.560791	102.542534	354.805084	123.496147	0.00111	1175.603516	1376.631348	5653.862305	4096.041504	3986.990234	4024.88208	5411.006348	7647.55127	7502.008301	6073.911621	6831.452148	6456.527832	6429.207031	5330.458496	4056.693604	145.072449	2147.620117	1083.989014	2878.260498	11.023255
1146731535	jucundum	16.754517	-92.681754	450	2015	YPM	YU	YU.101654	3080	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	139.578003	79	570.203125	1509.374878	206.578003	68.578003	138.79686	149.578003	118.578003	156.578003	114.578003	1414.970825	280.047119	18.609426	82.79686	745.81366	58.828281	296.859711	70.031425	0.001651	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2363.880859	16.576202
1258717060	jucundum	16.96	-92.84	NA	1972	MO	MO	1493533	Breedlove 26799	Dennis E. Breedlove	160.391129	77	562.434814	1619.391113	226.391129	88.391129	137.565186	170.391129	150.956314	178.391129	133.391129	1641.649902	309.0867	35.130379	67.565186	856.346802	115.825943	292.173401	162	0.001474	1058.163208	1518.504639	7563.652832	6030.193359	5880.842773	6389.924805	6543.622559	8658.020508	9517.845703	8982.825195	8812.731445	9256.211914	8620.28418	6549.770508	5524.791504	128.232635	2208.984863	1023.821777	1885.394531	13.99351
NA	jucundum	16.7685	-92.73549	150	2015	YPM	YU.101643	6970	3068	Patrick W. Sweeney	146.424622	79	567.264648	1522.904663	213.605804	74.605804	139	155.982956	125.605804	163.508072	121.424629	1162.714722	225.742111	16.181181	81.818817	643.166443	51.082947	234.044083	60.161751	6.90E-05	1080	1601	7335	5557	5406	6169	6323	8759	9306	8633	8817	8992	8336	6581	5137	140	2202	1054	2146.032959	10.070582
NA	jucundum	16.7545	-92.681754	450	2015	YPM	YU.101654	6976	3080	Patrick W. Sweeney	139.578049	79	570.203125	1509.374878	206.578049	68.578049	138.79686	149.578049	118.578049	156.578049	114.578049	1414.970093	280.047028	18.609409	82.796867	745.813232	58.828224	296.859589	70.031364	6.90E-05	1080	1601	7335	5557	5406	6169	6323	8759	9306	8633	8817	8992	8336	6581	5137	140	2202	1054	2364.414062	16.642406
NA	jucundum	16.8191	-92.580442	0	2015	YPM	YU.101664	6981	3090	Patrick W. Sweeney	113.63295	78	575.658264	1510.777466	179.63295	43.63295	136	124.587486	92.63295	130.499893	89.203651	1720.623657	308.313446	32.183525	73.429298	886.576904	102.550575	354.812134	123.505104	0.000333	1110	1158	6462	5903	5314	5054	4771	7237	8117	7416	7221	7425	7530	6248	5308	104	2357	918	2878.362793	10.923737
NA	jucundum	16.7056	-92.614719	0	2015	YPM	YU.101676	6985	3102	Patrick W. Sweeney	151	79	568	1499.792236	219	79.396111	139	160	131	168	126	1105.285645	215.019455	15	81	608.454468	47.603889	232.415558	57.207783	0.00147	1075.240845	1124.691895	6852.334473	6199.007324	5279.397949	5259.203125	5784.962402	7461.105957	8610.269531	7821.558105	7595.708496	7678.039062	7722.865723	6896.902832	5915.449219	99.324043	2342.291504	694.702087	2137.211914	5.306907
NA	jucundum	16.7056	-92.614719	0	2015	YPM	YU.101677	6986	3103	Patrick W. Sweeney	151	79	568	1499.792236	219	79.396111	139	160	131	168	126	1105.285645	215.019455	15	81	608.454468	47.603889	232.415558	57.207783	0.00147	1075.240845	1124.691895	6852.334473	6199.007324	5279.397949	5259.203125	5784.962402	7461.105957	8610.269531	7821.558105	7595.708496	7678.039062	7722.865723	6896.902832	5915.449219	99.324043	2342.291504	694.702087	2137.211914	5.306907
NA	jucundum	17.1532	-92.889433	0	2015	YPM	YU.101681	6990	3107	Patrick W. Sweeney	172.12941	75	550	1704.388184	238.12941	101.258812	137	183.12941	179.12941	190.25882	144.25882	1935.294434	318.705933	55.741184	54	891.988342	187.223557	304.447113	287.447113	0.00156	873.911682	1602.896484	8004.799316	6459.710938	5977.537598	6239.968262	6012.759766	8515.4375	9554.484375	9759.007812	9760.526367	9656.099609	9390.980469	7796.89209	6930.618164	131.496185	2399.350098	1046	1690.892334	3.489581
NA	jucundum	16.807	-92.32196	0	2016	YPM	YU.254693	6993	3187	Patrick W. Sweeney	161.077866	77	563.07666	1549.001221	228.385666	91.385658	136.307785	171.385666	153.077866	179.077866	136.077866	1971.8479	345.61557	46.307789	64	973.15448	146.923355	392.92337	190.923355	0.000445	1018.43573	1969.487793	7348.806641	5305.452637	4585.009277	4987.344238	5793.152832	8419.239258	9392.707031	8973.054688	9381.738281	9475.575195	9124.063477	7117.93457	5628.749023	174.973892	2353.244385	1261.198364	1908.602661	35.208893
NA	jucundum	16.807	-92.32196	0	2016	YPM	YU.254694	6994	3188	Patrick W. Sweeney	161.077866	77	563.07666	1549.001221	228.385666	91.385658	136.307785	171.385666	153.077866	179.077866	136.077866	1971.8479	345.61557	46.307789	64	973.15448	146.923355	392.92337	190.923355	0.000445	1018.43573	1969.487793	7348.806641	5305.452637	4585.009277	4987.344238	5793.152832	8419.239258	9392.707031	8973.054688	9381.738281	9475.575195	9124.063477	7117.93457	5628.749023	174.973892	2353.244385	1261.198364	1908.602661	35.208893
2807600923	lautum	16.72889	-92.81639	NA	1986	TEX	TEX	78279	NA	Alonso Mendez Ton|Maria Concepcion Martinez de Lopez	161.323792	79	564.419067	1517.614258	229.323792	89.323792	140.290466	170.323792	140.323792	178.323792	136.03331	1242.185791	264.966675	14.709526	85.290474	726.319092	47.128578	242.933365	56.838104	0.00147	1054.290405	1301.111572	6923.759766	5835.765625	5381.620117	5433.876953	6460.742188	8389.658203	8833.463867	7695.139648	7652.150879	8335.211914	7607.201172	6167.749023	5293.212402	114.675964	2166.620117	1032.027832	1983.388672	14.772408
2807523495	lautum	16.445	-92.40778	NA	1968	TEX	LL	78298	NA	Dennis Breedlove|F. S. Kawahara	172.795715	80	567	1394.204224	242.795715	102.591438	141	181.591446	155.591446	190.591446	149.795715	1160.301636	240.978607	11	86.795723	660.140076	34	262.182892	42	0.001561	1018.43573	1969.487793	7348.806641	5305.452637	4585.009277	4987.344238	5793.152832	8419.239258	9392.707031	8973.054688	9381.738281	9475.575195	9124.063477	7117.93457	5628.749023	174.973892	2353.244385	1261.198364	1900.226074	14.171926
